City,count,mean,std,min,25%,50%,75%,max
260804,462.0,209.1147186147186,156.55253475635845,-7.0,89.0,160.0,292.0,710.0
260805,439.0,205.93394077448747,156.89348016844534,-13.0,91.0,163.0,291.0,688.0
260806,422.0,213.760663507109,164.39689551985413,-8.0,91.25,155.5,305.0,691.0
260807,279.0,216.48387096774192,167.95431972979128,5.0,83.5,152.0,327.5,680.0
260808,711.0,202.9029535864979,160.03392379714973,-26.0,81.5,154.0,274.5,695.0
260901,343.0,187.82215743440233,139.06980189822025,-7.0,84.5,151.0,252.5,652.0
260902,339.0,185.858407079646,148.32781146987662,-50.0,80.0,140.0,259.0,656.0
260903,140.0,108.0,94.93958700066119,0.0,53.0,79.5,129.5,616.0
261001,353.0,168.28895184135976,155.51615422258337,-20.0,55.0,108.0,232.0,671.0
261002,345.0,146.43188405797102,139.0615206971043,-24.0,56.0,91.0,194.0,662.0
261003,171.0,82.4093567251462,65.6346996206248,-20.0,38.5,74.0,104.0,508.0
261101,759.0,187.47826086956522,152.85429190301448,-19.0,77.5,132.0,252.0,686.0
261102,327.0,189.96330275229357,166.62061126113366,-20.0,67.0,121.0,252.0,665.0
261201,465.0,194.42795698924732,151.2157900650529,-4.0,84.0,145.0,266.0,685.0
261202,414.0,158.58695652173913,149.30251372389594,-15.0,56.0,100.5,198.75,675.0
261301,265.0,180.84150943396227,142.4615490839895,4.0,75.0,134.0,237.0,691.0
261401,120.0,143.94166666666666,137.8839053644167,5.0,55.0,106.0,187.25,638.0
261501,495.0,195.14949494949494,148.80961492006955,-14.0,83.5,152.0,272.0,671.0
261502,232.0,199.27155172413794,151.40593485484658,-13.0,81.75,151.5,289.25,649.0
261601,97.0,137.48453608247422,108.91779329327368,11.0,71.0,103.0,184.0,537.0
261701,153.0,150.00653594771242,121.20201148734822,14.0,69.0,115.0,173.0,685.0
261801,437.0,167.83524027459956,144.28895684424816,-9.0,70.0,113.0,218.0,678.0
261901,301.0,170.48837209302326,144.32217673550525,-10.0,70.0,122.0,221.0,700.0
261902,306.0,171.55882352941177,139.90696488570327,3.0,75.0,128.0,224.75,681.0
261903,900.0,152.53,139.24243704286914,-23.0,58.0,102.0,202.75,642.0
262001,345.0,201.0608695652174,149.546540567655,1.0,94.0,162.0,269.0,665.0
262002,228.0,182.46052631578948,145.33122801327016,0.0,80.0,140.0,247.5,688.0
262003,277.0,191.72924187725633,149.03713540178836,-44.0,80.0,150.0,272.0,685.0
262101,479.0,173.258872651357,145.84801727079684,-3.0,66.0,119.0,246.5,672.0
262201,76.0,154.0,135.82734138113233,11.0,72.75,104.5,187.75,639.0
270101,1381.0,174.05792903692975,139.78984580298044,-18.0,75.0,128.0,230.0,701.0
270102,823.0,180.2891859052248,140.9321901004666,-10.0,84.0,132.0,241.5,705.0
270103,637.0,178.585557299843,142.312916954017,0.0,77.0,137.0,232.0,700.0
270104,474.0,170.0970464135021,135.77331200723629,-10.0,70.0,126.5,230.5,675.0
270105,440.0,171.3318181818182,135.7239892694047,0.0,78.0,124.5,220.75,695.0
270106,418.0,170.81578947368422,140.94568247934055,-17.0,77.0,121.5,211.5,682.0
270107,383.0,182.77284595300262,142.40283945487633,-30.0,82.0,128.0,240.0,655.0
270108,370.0,167.4972972972973,131.7517220109028,-15.0,80.0,126.5,219.0,710.0
270109,337.0,174.58160237388725,139.64457440416365,-9.0,77.0,137.0,232.0,690.0
270110,337.0,174.81305637982197,147.39888808934745,-12.0,73.0,127.0,221.0,680.0
270111,339.0,176.69321533923303,140.25671828771024,-5.0,79.0,134.0,216.5,680.0
270112,339.0,173.04424778761063,137.61575371111,-3.0,76.0,125.0,246.0,689.0
270113,294.0,164.4421768707483,129.22014072094686,-25.0,70.25,132.0,211.25,700.0
270114,278.0,181.8956834532374,139.27675451966564,-7.0,83.25,139.5,242.5,670.0
270115,275.0,167.50545454545454,132.3975811549697,-16.0,78.0,130.0,200.5,691.0
270116,253.0,183.600790513834,146.2309908938092,5.0,82.0,142.0,235.0,660.0
270117,253.0,167.12252964426878,119.56062421807934,-1.0,83.0,135.0,207.0,582.0
270118,222.0,152.73423423423424,132.47209763104235,-3.0,69.25,109.5,185.75,706.0
270201,670.0,229.92388059701491,166.2753183477479,-5.0,102.0,172.0,333.5,680.0
270202,1313.0,225.26504188880426,158.50986679064118,-10.0,105.0,174.0,319.0,695.0
270301,709.0,230.22143864598024,165.84823159719272,-20.0,95.0,180.0,350.0,668.0
270302,706.0,229.5113314447592,175.29235724843826,-40.0,90.0,168.5,342.75,705.0
270303,708.0,214.28954802259886,161.07480951775656,-9.0,95.0,155.5,307.0,705.0
270304,637.0,228.04552590266877,176.23056866769286,-41.0,90.0,156.0,350.0,687.0
270305,578.0,222.60207612456747,167.82207957922506,1.0,90.0,170.0,322.5,705.0
270306,519.0,222.33140655105973,169.1047572222593,-18.0,88.0,171.0,343.0,710.0
270307,472.0,214.33050847457628,164.0903927308891,-10.0,87.0,166.0,303.25,711.0
270308,474.0,230.68776371308016,167.3170313600774,-23.0,100.75,175.5,332.0,705.0
270309,469.0,227.33475479744138,172.0111458044974,3.0,89.0,169.0,343.0,660.0
270310,423.0,232.89598108747046,173.62356065117996,5.0,97.5,170.0,364.0,690.0
270311,413.0,210.5278450363196,152.79093630813864,4.0,100.0,162.0,281.0,686.0
270312,422.0,238.9218009478673,177.7092184354512,3.0,93.5,180.5,364.0,695.0
270313,401.0,224.26184538653368,163.4200684297557,-7.0,98.0,167.0,343.0,680.0
270314,353.0,221.09348441926346,168.02800019482484,-39.0,87.0,165.0,316.0,700.0
270315,351.0,244.5185185185185,175.49817768390182,-15.0,109.0,183.0,360.5,695.0
270316,298.0,212.14093959731542,166.33597577440852,-8.0,85.0,147.5,305.0,690.0
270401,767.0,179.4367666232073,135.10881739098346,-25.0,81.5,135.0,246.0,669.0
270402,675.0,186.01185185185184,141.57970516887306,-30.0,84.5,139.0,254.5,665.0
270403,468.0,186.98504273504273,139.53797189371895,-15.0,85.0,145.5,254.0,685.0
270404,469.0,185.9360341151386,131.2681251711456,-2.0,88.0,146.0,255.0,672.0
270405,466.0,184.97424892703862,139.82526492662285,-7.0,80.0,145.0,247.75,651.0
270406,422.0,193.978672985782,142.49557902928228,8.0,87.0,148.0,261.75,700.0
270407,399.0,187.55388471177946,131.11173829329007,9.0,90.0,155.0,248.0,623.0
270408,378.0,180.4126984126984,132.56125773836303,-2.0,90.5,139.5,230.0,634.0
270409,350.0,168.25428571428571,132.2865082077017,-5.0,82.0,126.0,205.75,675.0
270501,939.0,206.31416400425985,159.25339640371274,-19.0,85.0,151.0,297.0,688.0
270502,940.0,208.87659574468086,159.93209316779863,-30.0,84.75,159.0,299.25,668.0
270503,846.0,216.60283687943263,164.98991381469853,-10.0,86.25,165.0,325.0,685.0
270504,821.0,195.99269183922047,153.88406293237264,-18.0,82.0,144.0,280.0,676.0
270505,705.0,198.53191489361703,154.20883830824715,1.0,80.0,149.0,283.0,686.0
270506,535.0,207.2018691588785,167.76438242809758,-12.0,80.0,149.0,299.5,700.0
270507,517.0,212.88974854932303,164.0240972775871,-5.0,88.0,152.0,321.0,649.0
270508,495.0,198.4181818181818,156.16118811279864,1.0,85.0,137.0,287.5,705.0
270509,493.0,208.11967545638944,163.7086194170581,-13.0,87.0,148.0,301.0,690.0
270510,445.0,203.01123595505618,160.69388491241273,-37.0,75.0,148.0,297.0,665.0
270511,423.0,220.3356973995272,166.08448951158948,8.0,91.0,165.0,322.5,677.0
270512,405.0,219.02962962962962,166.40710878019982,-20.0,89.0,169.0,325.0,665.0
270513,279.0,202.40501792114696,163.7957496415251,-4.0,83.0,142.0,263.5,655.0
270514,286.0,181.4055944055944,148.04649519837557,3.0,71.0,126.0,249.0,640.0
270515,257.0,198.19066147859922,145.5749331528315,-10.0,85.0,154.0,280.0,680.0
270516,255.0,183.14117647058825,158.18484300863213,-6.0,70.0,124.0,242.0,659.0
270517,236.0,205.1949152542373,164.1175115307828,-2.0,79.0,148.0,305.0,671.0
270518,225.0,152.25333333333333,133.96355714468447,-30.0,63.0,105.0,190.0,640.0
270601,605.0,228.3090909090909,160.60755509927571,0.0,100.0,180.0,327.0,675.0
270602,521.0,224.11708253358924,158.11875927463174,-8.0,100.0,177.0,333.0,665.0
270603,516.0,226.60271317829458,168.17701929177804,-22.0,99.0,177.5,316.0,700.0
270604,517.0,228.86653771760155,159.86644008336256,0.0,102.0,177.0,332.0,680.0
270605,521.0,205.17658349328215,144.78916870294427,-10.0,94.0,165.0,283.0,617.0
270606,492.0,233.4959349593496,167.6451797609684,20.0,96.0,180.0,344.25,664.0
270607,465.0,240.10752688172042,164.52464588233187,-21.0,105.0,194.0,347.0,700.0
270608,404.0,226.48267326732673,162.76219068447412,-1.0,102.0,173.0,332.25,710.0
270701,809.0,317.3053152039555,177.4477317658424,-13.0,164.0,299.0,463.0,700.0
270702,743.0,312.671601615074,176.91336707131413,-5.0,155.0,295.0,457.5,692.0
270703,627.0,320.0877192982456,169.88485188521565,-1.0,176.5,303.0,448.5,710.0
270704,586.0,308.9607508532423,175.65155920669463,-16.0,157.0,286.5,454.0,705.0
270705,583.0,311.1835334476844,179.68536534388315,-2.0,151.0,277.0,457.5,700.0
270706,484.0,315.2190082644628,174.30458565980757,9.0,162.0,308.0,467.25,695.0
270707,465.0,320.5440860215054,167.32337152948057,28.0,174.0,314.0,460.0,665.0
270708,462.0,316.62554112554113,170.61942922255804,8.0,170.25,305.5,446.0,695.0
270709,413.0,319.0823244552058,175.2993639253778,10.0,161.0,297.0,460.0,700.0
270710,422.0,311.7298578199052,177.0219278913605,14.0,155.25,292.0,456.5,700.0
270711,413.0,313.8450363196126,184.18465092593857,10.0,155.0,282.0,479.0,710.0
270712,393.0,308.2773536895674,172.1893740384542,20.0,161.0,288.0,443.0,710.0
270713,393.0,323.5419847328244,176.37346997594878,-15.0,170.0,309.0,479.0,676.0
270714,388.0,318.8659793814433,177.99190695918168,37.0,160.0,298.5,483.25,700.0
270715,395.0,312.9113924050633,175.35362312765417,-1.0,155.0,295.0,451.5,720.0
270716,347.0,306.30835734870317,183.68959433969357,13.0,144.5,254.0,461.5,710.0
270717,345.0,305.231884057971,176.88274142213473,9.0,150.0,278.0,439.0,715.0
270718,347.0,307.8962536023055,173.71555270562246,12.0,159.0,286.0,451.0,700.0
270719,303.0,334.5907590759076,172.70992844802302,10.0,180.0,319.0,475.5,678.0
270720,408.0,304.8112745098039,179.4653297715685,15.0,144.0,287.0,445.25,681.0
270801,527.0,205.10626185958253,153.12713752266666,1.0,95.0,155.0,266.5,685.0
270802,489.0,203.54192229038856,143.61614502510153,-4.0,98.0,156.0,281.0,687.0
270803,482.0,202.2551867219917,148.1261726325906,-30.0,94.5,156.5,261.5,695.0
270804,492.0,205.2621951219512,137.76701292753685,-6.0,105.0,168.5,291.5,700.0
270805,470.0,200.80212765957447,138.978780711304,3.0,98.5,159.0,270.5,632.0
270806,465.0,201.54193548387096,141.72754514306777,0.0,105.0,156.0,263.0,695.0
270807,455.0,201.4043956043956,140.0204012134178,13.0,104.5,157.0,266.0,671.0
270808,464.0,215.45689655172413,147.6129076073351,-39.0,110.0,163.0,311.0,705.0
270809,464.0,214.37284482758622,160.0083724715802,0.0,100.0,159.5,298.5,715.0
270810,463.0,202.18358531317494,144.58785578900864,9.0,96.5,155.0,264.5,670.0
270811,455.0,214.4989010989011,154.8071540812533,5.0,99.0,168.0,278.0,700.0
270812,440.0,201.41590909090908,141.050007195758,-10.0,99.0,160.0,281.0,685.0
270813,371.0,214.92183288409703,147.07171199106511,10.0,107.0,173.0,278.5,715.0
270814,342.0,201.01169590643275,149.11024433433107,-24.0,102.0,150.0,257.75,657.0
270815,349.0,211.88538681948424,156.0651887767105,-30.0,98.0,158.0,287.0,700.0
270816,343.0,215.68804664723032,148.47912824153514,4.0,100.0,173.0,292.0,633.0
270817,298.0,226.05369127516778,153.15174953947476,-20.0,106.5,184.5,316.75,625.0
270818,182.0,220.72527472527472,158.56246941103436,10.0,96.25,167.5,301.0,655.0
270901,481.0,269.46985446985445,171.1367253889526,13.0,136.0,225.0,383.0,705.0
270902,384.0,263.5260416666667,163.49725318939971,18.0,122.75,220.0,383.25,690.0
270903,339.0,281.34513274336285,181.22999068878275,0.0,125.0,240.0,408.0,681.0
270904,345.0,254.8057971014493,173.212297387616,15.0,119.0,197.0,355.0,675.0
270905,344.0,265.1860465116279,167.88493988706708,26.0,129.5,226.0,383.5,687.0
270906,345.0,291.96521739130435,172.71881624283907,14.0,149.0,248.0,424.0,685.0
270907,342.0,273.97076023391816,168.97892168958066,0.0,130.5,236.0,392.0,676.0
270908,343.0,273.5743440233236,163.77485842499425,38.0,140.0,230.0,389.5,698.0
270909,158.0,271.61392405063293,169.68981535572243,-5.0,130.0,229.5,361.0,696.0
271001,1014.0,176.5759368836292,139.36865702009672,-15.0,81.25,129.0,227.0,682.0
271002,769.0,186.4967490247074,145.2756102004218,-9.0,83.0,140.0,244.0,690.0
271003,752.0,181.67287234042553,142.9078717998575,-11.0,79.0,134.0,242.25,655.0
271004,468.0,174.40384615384616,132.94506821580714,-30.0,81.0,136.0,220.25,619.0
271005,394.0,178.251269035533,141.48976643566502,0.0,77.25,134.0,245.75,660.0
271006,352.0,186.1221590909091,152.8702385062772,-11.0,80.75,124.5,259.75,700.0
271007,235.0,176.83829787234043,143.65134452352044,5.0,80.0,127.0,221.0,681.0
271008,225.0,164.9688888888889,131.72541079536,-13.0,75.0,127.0,212.0,608.0
271101,768.0,199.75651041666666,152.93109912248343,-35.0,82.0,145.5,290.5,668.0
271102,653.0,196.95712098009187,156.44135300992454,-16.0,80.0,139.0,273.0,666.0
271103,470.0,193.41914893617022,152.5454277310933,-20.0,78.25,143.0,256.75,680.0
271104,443.0,201.8487584650113,155.77261002346648,-35.0,77.5,152.0,276.0,665.0
271105,421.0,191.0356294536817,148.27325534744637,-6.0,89.0,141.0,265.0,636.0
271106,305.0,186.6983606557377,140.34785554654636,0.0,80.0,143.0,258.0,619.0
271107,256.0,180.29296875,137.80513419024408,4.0,80.0,133.0,245.75,616.0
271108,229.0,180.14410480349346,148.5859111839845,19.0,77.0,127.0,233.0,647.0
271109,609.0,189.83743842364532,145.46430260686373,-15.0,89.0,135.0,254.0,680.0
271201,1738.0,273.3883774453395,173.85831360532026,-5.0,131.0,232.0,397.0,710.0
271202,1259.0,266.77045274027006,170.8663900824582,5.0,129.0,217.0,388.0,700.0
271203,1204.0,262.50249169435216,168.4773455212482,-11.0,122.0,220.5,384.5,715.0
271204,920.0,268.4391304347826,168.31494971449564,-40.0,136.0,222.5,379.5,700.0
271205,903.0,267.00885935769656,165.5758410010307,2.0,135.0,221.0,379.5,700.0
271206,888.0,276.77139639639637,169.48638704291815,-4.0,135.0,238.0,400.5,710.0
271207,796.0,274.34045226130655,174.21458154944807,1.0,135.0,223.5,394.25,715.0
271208,809.0,274.2645241038319,172.06233541112627,-16.0,133.0,235.0,404.0,715.0
271209,807.0,281.2094175960347,170.91387557495864,0.0,140.0,240.0,411.0,710.0
271210,756.0,269.6825396825397,164.37416455416349,-8.0,134.0,232.5,386.0,700.0
271211,713.0,262.9256661991585,163.67805075264727,-1.0,132.0,221.0,360.0,705.0
271212,683.0,272.38213762811125,170.79854394291291,-1.0,129.5,230.0,390.5,710.0
271213,697.0,266.441893830703,169.40398348827458,-6.0,130.0,222.0,388.0,715.0
271214,649.0,272.3944530046225,172.76391075126844,5.0,130.0,233.0,395.0,695.0
271215,573.0,268.91623036649213,174.47989634660397,-7.0,125.0,214.0,397.0,720.0
271216,570.0,274.70175438596493,175.54149864734575,4.0,137.25,224.5,400.25,720.0
271217,576.0,273.140625,173.10440985704705,-10.0,127.75,229.0,410.0,705.0
271218,571.0,284.0402802101576,171.48517440678322,25.0,139.0,245.0,407.5,710.0
271219,574.0,276.4390243902439,171.94142111902158,-16.0,135.0,232.0,402.0,705.0
271220,565.0,277.8,174.36292549516952,0.0,134.0,235.0,400.0,705.0
271221,545.0,269.851376146789,170.33638303384063,-5.0,128.0,235.0,391.0,687.0
271222,504.0,277.06944444444446,168.7610717636976,12.0,136.75,236.0,395.5,701.0
271223,500.0,283.658,172.78941344537748,4.0,139.0,239.5,404.25,700.0
271224,508.0,273.4192913385827,170.03090385622102,-20.0,135.0,232.0,409.0,710.0
271225,485.0,278.8061855670103,173.7020091368797,-10.0,145.0,228.0,398.0,705.0
271226,482.0,276.1721991701245,170.4029754083004,16.0,140.0,228.0,414.0,695.0
271227,485.0,269.420618556701,166.35185125802468,3.0,132.0,231.0,389.0,702.0
271228,482.0,263.6244813278008,165.85021315630672,-5.0,131.25,231.0,361.75,715.0
271229,459.0,275.01960784313724,174.37514660762594,0.0,124.0,236.0,420.0,685.0
271230,458.0,272.8755458515284,173.64678998478743,2.0,131.5,231.0,399.5,687.0
271231,462.0,273.54112554112555,173.06918556024775,-10.0,134.25,231.0,391.75,710.0
271232,461.0,265.6073752711497,164.3296788069382,2.0,135.0,229.0,386.0,705.0
271233,462.0,267.67965367965365,172.57591990705714,-19.0,129.25,225.0,375.75,716.0
271234,462.0,269.77705627705626,169.38545318326763,12.0,136.5,222.0,390.0,710.0
271235,461.0,273.3600867678959,170.30633668925591,0.0,134.0,238.0,402.0,715.0
271236,460.0,260.06739130434784,165.62538057419712,12.0,120.75,214.0,380.5,715.0
271237,413.0,278.7457627118644,173.9461912187964,5.0,129.0,243.0,408.0,700.0
271238,390.0,283.25897435897434,172.46120120718322,16.0,150.0,235.0,406.0,690.0
271239,381.0,271.1496062992126,166.46730730434845,-5.0,136.0,232.0,391.0,710.0
271240,347.0,262.78386167146977,171.08594660604027,10.0,132.0,205.0,364.5,690.0
271241,349.0,285.6618911174785,180.72429391577637,12.0,135.0,250.0,411.0,710.0
271242,343.0,280.6472303206997,171.42272153562584,12.0,132.0,237.0,409.5,700.0
271243,323.0,283.10526315789474,176.24099836977385,-5.0,140.0,234.0,408.5,690.0
271244,303.0,283.1485148514852,177.2392620612006,4.0,132.0,238.0,413.5,690.0
271245,297.0,260.72727272727275,174.204978955467,10.0,123.0,211.0,383.0,707.0
271246,274.0,277.992700729927,179.52836038063103,5.0,130.25,229.5,407.75,660.0
271247,230.0,264.7782608695652,162.6979907883598,23.0,133.5,221.0,375.0,690.0
271248,229.0,267.0262008733624,170.25169503232715,-25.0,124.0,232.0,381.0,680.0
271249,230.0,287.6521739130435,171.25532119885088,21.0,148.75,247.0,412.25,705.0
271250,231.0,287.3939393939394,174.53014130510212,10.0,136.0,257.0,423.5,705.0
271251,189.0,251.66666666666666,162.63505026428987,1.0,122.0,207.0,370.0,683.0
271252,164.0,267.1036585365854,174.87108727416063,24.0,135.75,213.0,372.75,711.0
271253,528.0,291.7234848484849,184.60276666074247,-12.0,130.0,254.0,444.25,705.0
271301,1417.0,254.71912491178546,176.86523767097032,-20.0,100.0,218.0,382.0,700.0
271302,1421.0,237.28360309641099,172.48218260289744,-20.0,94.0,189.0,355.0,705.0
271303,994.0,249.08450704225353,175.62515270096452,-29.0,97.0,205.5,375.75,700.0
271304,852.0,234.9037558685446,173.70307102536847,-12.0,90.0,180.0,353.25,705.0
271305,616.0,248.54058441558442,178.30391970206745,-35.0,94.75,201.5,381.5,691.0
271306,469.0,230.9637526652452,173.78488018455232,-13.0,83.0,185.0,348.0,690.0
271307,428.0,243.0,165.67244283168318,5.0,107.5,198.0,345.0,700.0
271308,356.0,252.1067415730337,176.89556036929486,-3.0,99.75,202.0,379.25,670.0
271309,334.0,243.66467065868264,169.03261624519692,-25.0,107.0,199.5,356.75,676.0
271310,282.0,231.19148936170214,180.47479550738456,-10.0,83.0,163.0,371.25,686.0
271311,283.0,248.32508833922262,166.9817811002358,-5.0,110.5,210.0,356.5,692.0
271312,281.0,229.34875444839858,172.32657764986365,12.0,90.0,173.0,349.0,675.0
271313,238.0,229.39495798319328,176.4206097247491,-31.0,86.5,181.5,341.5,671.0
271314,194.0,217.28865979381445,172.1803764861118,-22.0,76.25,159.0,338.75,682.0
271401,398.0,175.0603015075377,133.71018843225434,-19.0,81.5,135.0,225.5,649.0
271402,355.0,165.3943661971831,114.44929290361172,-15.0,89.5,135.0,200.0,585.0
271403,108.0,168.3148148148148,130.71955056519047,-15.0,83.75,118.0,202.75,595.0
271501,843.0,204.00948991696322,150.71495458161277,-12.0,95.0,153.0,278.0,660.0
271502,741.0,198.7165991902834,152.16182036058154,-4.0,88.0,144.0,261.0,655.0
271503,423.0,194.6950354609929,146.2189624340665,-17.0,90.0,146.0,271.5,651.0
271504,421.0,194.65558194774346,147.13389641656357,0.0,92.0,144.0,253.0,700.0
271505,321.0,199.17133956386292,157.41916155923477,1.0,87.0,145.0,259.0,652.0
271506,300.0,213.05333333333334,159.1414585675448,0.0,88.75,159.5,318.75,663.0
271507,284.0,183.9894366197183,137.14881871380862,-20.0,85.0,140.5,243.75,693.0
271508,306.0,200.94444444444446,146.63231651898272,19.0,87.0,157.5,269.0,649.0
271601,670.0,181.29850746268656,135.56786561021684,-6.0,85.0,143.5,239.0,686.0
271602,624.0,181.29967948717947,135.83546226551397,-10.0,84.75,141.5,239.5,672.0
271701,1019.0,165.06869479882238,131.52478604121248,-16.0,75.0,122.0,214.0,681.0
271702,580.0,167.55,129.3302366178418,-24.0,77.0,129.5,221.25,645.0
271703,574.0,169.26480836236934,141.54173373745553,-17.0,69.25,126.0,215.75,676.0
271704,393.0,171.15776081424937,135.5035037843317,-4.0,78.0,121.0,230.0,643.0
271705,303.0,170.76897689768978,127.43134534368738,0.0,78.5,131.0,222.5,674.0
271801,306.0,157.37254901960785,120.43826429448443,-8.0,82.25,117.0,197.0,606.0
271802,282.0,170.52836879432624,133.23644827764986,0.0,83.25,126.5,226.25,626.0
271803,278.0,154.16546762589928,117.11400827046285,-15.0,77.25,118.0,187.5,653.0
271804,232.0,162.30603448275863,129.4835775167811,-1.0,78.75,123.5,181.25,665.0
271805,236.0,150.90254237288136,116.33317447259203,-1.0,75.0,111.0,186.25,635.0
271806,232.0,163.06465517241378,129.4130611273714,7.0,80.75,115.0,217.75,665.0
271807,263.0,164.82889733840304,128.1681162847672,-10.0,84.0,126.0,200.0,627.0
271901,462.0,204.95238095238096,148.56606696164928,-15.0,100.0,160.0,271.25,705.0
271902,374.0,208.6818181818182,160.69107737986064,-7.0,95.0,151.5,285.0,695.0
271903,356.0,197.33988764044943,142.7119217223196,0.0,101.0,154.0,230.5,686.0
271904,349.0,204.58739255014328,156.01326741886538,-6.0,93.0,157.0,261.0,657.0
271905,281.0,212.30249110320284,156.66348476290815,5.0,95.0,162.0,274.0,652.0
271906,279.0,191.38709677419354,132.08006882610755,0.0,98.5,155.0,257.5,687.0
271907,255.0,202.6235294117647,134.9204469427901,6.0,101.0,169.0,277.5,671.0
271908,232.0,194.49137931034483,152.67082523436804,4.0,81.0,146.0,273.75,685.0
271909,228.0,195.0438596491228,146.25711415964082,-28.0,97.75,155.0,229.25,675.0
271910,209.0,196.52153110047846,141.94185824034213,-10.0,94.0,162.0,237.0,681.0
271911,179.0,194.59217877094972,145.12031484661733,-9.0,96.0,155.0,235.5,686.0
271912,148.0,197.49324324324326,129.1752222729799,21.0,105.75,166.0,247.75,685.0
272001,544.0,146.2389705882353,109.97593017941637,-22.0,71.0,116.5,182.25,636.0
272002,352.0,144.1818181818182,116.29869152912104,-50.0,70.75,109.5,173.25,630.0
272003,330.0,136.8030303030303,100.945833935659,-10.0,71.0,105.0,179.75,641.0
272004,231.0,159.7099567099567,128.02105069937534,-5.0,75.0,118.0,195.5,663.0
272005,236.0,139.67372881355934,106.07660574137566,-5.0,74.5,114.0,175.5,591.0
272006,190.0,155.03684210526316,123.63174414076306,-14.0,69.0,112.5,204.75,579.0
272007,163.0,144.85889570552146,110.75536813903203,0.0,73.0,106.0,184.0,501.0
272008,268.0,140.19402985074626,104.09017105155596,-4.0,68.0,106.5,177.25,545.0
272101,420.0,175.89523809523808,116.77851044746978,1.0,95.75,143.5,218.0,643.0
272201,483.0,169.31469979296065,111.72424713362656,-20.0,88.5,142.0,212.5,652.0
272301,761.0,191.82917214191852,148.7214625097006,-33.0,86.0,144.0,258.0,681.0
272302,697.0,189.58823529411765,147.77691142748924,-11.0,85.0,136.0,248.0,700.0
272303,487.0,190.60164271047228,149.74649853821774,0.0,80.0,141.0,254.5,662.0
272304,463.0,191.49460043196544,148.16775429336843,-20.0,85.0,143.0,253.5,650.0
272305,349.0,201.60458452722062,160.818251028853,-1.0,84.0,148.0,265.0,665.0
272306,348.0,188.7528735632184,146.84333382596972,4.0,80.0,147.5,255.0,691.0
272307,355.0,195.1549295774648,147.7934166602711,0.0,90.0,145.0,252.0,637.0
272308,277.0,206.74007220216606,160.42497100882758,10.0,89.0,146.0,293.0,657.0
272309,207.0,194.1159420289855,151.57774155498308,-1.0,83.5,135.0,284.5,675.0
272401,418.0,192.01913875598086,152.96440744362795,-12.0,77.0,140.5,275.5,695.0
272402,377.0,183.57294429708222,146.44267853269187,-20.0,80.0,141.0,237.0,628.0
272403,333.0,181.95495495495496,143.68271944964977,-19.0,80.0,133.0,231.0,624.0
272404,329.0,171.51671732522797,133.83082420079597,1.0,70.0,128.0,235.0,615.0
272405,306.0,177.6045751633987,144.21201552444305,-5.0,77.0,130.0,226.75,681.0
272406,302.0,175.7814569536424,141.2703350388532,4.0,78.25,126.0,223.5,653.0
272407,237.0,175.44725738396625,132.66634251098804,0.0,82.0,129.0,240.0,594.0
272408,231.0,189.77056277056278,145.17253363149058,-15.0,80.0,142.0,269.0,633.0
272409,231.0,179.14285714285714,138.87908857072767,3.0,78.5,131.0,244.5,658.0
272410,190.0,186.89473684210526,136.24126387675145,-6.0,89.0,148.5,256.5,578.0
272411,188.0,191.12765957446808,155.8713465137574,-12.0,80.75,143.5,237.25,665.0
272412,352.0,180.26988636363637,137.09745905238188,0.0,78.0,138.5,247.25,621.0
272413,253.0,158.1699604743083,127.10415819537135,-4.0,74.0,115.0,199.0,674.0
272501,508.0,187.12007874015748,141.01662214888626,-12.0,91.75,140.0,233.25,672.0
272502,494.0,185.40485829959513,137.7178158846881,-17.0,90.0,138.0,239.0,628.0
272503,190.0,172.16842105263157,132.95550854124846,0.0,80.25,134.0,217.0,675.0
272504,133.0,196.8045112781955,127.43105436218373,35.0,101.0,153.0,259.0,544.0
272505,589.0,186.32427843803055,141.29108915830957,-28.0,90.0,143.0,237.0,686.0
272601,559.0,177.13059033989268,142.64839765267845,-25.0,76.5,129.0,238.5,681.0
272602,538.0,172.5836431226766,135.21020765226868,-50.0,80.0,130.0,229.0,664.0
272603,512.0,179.431640625,139.23624215693303,-20.0,80.0,134.5,238.5,647.0
272604,441.0,176.60997732426304,145.89478553286716,-1.0,76.0,120.0,244.0,667.0
272605,447.0,166.8255033557047,136.97525544318538,-8.0,70.0,119.0,230.0,636.0
272606,307.0,174.97068403908796,139.19963488979462,-11.0,73.5,135.0,235.5,632.0
272607,295.0,160.19661016949152,130.55986971618307,1.0,72.0,114.0,201.5,635.0
272608,304.0,169.4046052631579,135.45746027103118,-15.0,75.75,126.5,220.5,670.0
272609,395.0,164.53417721518989,136.33057658946964,-2.0,70.0,120.0,206.5,613.0
272701,1326.0,208.62745098039215,155.7251181512907,-22.0,94.25,155.0,283.75,680.0
272801,458.0,186.8646288209607,132.0025495989672,-20.0,91.0,150.0,240.75,666.0
272802,452.0,177.0353982300885,130.78697014669115,-19.0,86.0,136.0,228.25,627.0
272803,411.0,198.8515815085158,151.73847805715758,1.0,93.0,146.0,270.5,691.0
272804,396.0,185.02272727272728,128.29772332850388,-14.0,90.0,155.0,245.0,618.0
272805,396.0,167.67676767676767,124.28288094853372,-30.0,82.0,134.5,211.25,695.0
